Offset,Chord,NormalForm,PCsInNormalForm,File,Composer,measureNumber,beatNumber
117.5,<music21.chord.Chord B4 D5 F5>,"[0, 3, 6]","[11, 2, 5]",Bachlund_Commedia_Dellarte.xml,Bachlund,30,2.500
118,<music21.chord.Chord C5 E5 G5>,"[0, 4, 7]","[0, 4, 7]",Bachlund_Commedia_Dellarte.xml,Bachlund,30,3.000
118.5,<music21.chord.Chord D5 F5 A5>,"[0, 3, 7]","[2, 5, 9]",Bachlund_Commedia_Dellarte.xml,Bachlund,30,3.500
119,<music21.chord.Chord F4 A4 C#5>,"[0, 4, 8]","[1, 5, 9]",Bachlund_Commedia_Dellarte.xml,Bachlund,30,4.000
119.5,<music21.chord.Chord A4 C5 D#5 E5>,"[0, 3, 6, 7]","[9, 0, 3, 4]",Bachlund_Commedia_Dellarte.xml,Bachlund,30,4.500
120,<music21.chord.Chord B3 D4 F#4 A4 C5 E5>,"[0, 2, 3, 5, 7, 9]","[9, 11, 0, 2, 4, 6]",Bachlund_Commedia_Dellarte.xml,Bachlund,31,1.000
124,<music21.chord.Chord F4 A4 C#5>,"[0, 4, 8]","[1, 5, 9]",Bachlund_Commedia_Dellarte.xml,Bachlund,32,1.000
124.5,<music21.chord.Chord E4 G4 B4>,"[0, 3, 7]","[4, 7, 11]",Bachlund_Commedia_Dellarte.xml,Bachlund,32,1.500
125,<music21.chord.Chord F4 A4 C#5>,"[0, 4, 8]","[1, 5, 9]",Bachlund_Commedia_Dellarte.xml,Bachlund,32,2.000
125.5,<music21.chord.Chord C4 E4 G4>,"[0, 4, 7]","[0, 4, 7]",Bachlund_Commedia_Dellarte.xml,Bachlund,32,2.500
126,<music21.chord.Chord C2 F#3 C4 E4 G4>,"[0, 4, 6, 7]","[0, 4, 6, 7]",Bachlund_Commedia_Dellarte.xml,Bachlund,32,3.000
